time,mw,u
4024.0,7.83629722982,4.84478705539
4025.0,7.32685350337,4.17200219502
4026.0,7.18771323029,5.58865738777
4027.0,4.95539990709,4.78954945786
4028.0,4.65967508829,7.60741437695
4029.0,6.12810630175,4.40618076409
4030.0,5.29142916516,4.52002963323
4031.0,2.67737905802,3.74932604095
4032.0,2.58447519038,8.04686047264
4033.0,2.03817598798,9.90362953083
4034.0,2.57504503001,10.2076251239
4035.0,3.19289056619,9.9520320031
4036.0,3.43227392013,9.91463911657
4037.0,4.76406511451,15.5240324373
4038.0,4.89426118085,13.341520695
4039.0,4.7822409328,7.358149034
4040.0,4.61433188535,12.3840411893
4041.0,5.86688470333,9.39407631898
4042.0,7.30557032527,5.8401846704
4043.0,7.01797004039,10.3899959313
4044.0,6.47908031319,7.01771573804
4045.0,5.53562779121,9.91061904757
4046.0,5.84593143786,9.80596252944
4047.0,4.51556838349,8.85421772348
4048.0,4.29108766075,7.99439830264
4049.0,3.85403059671,9.22400729184
4050.0,4.46024680452,5.07064148549
4051.0,2.4248469814,6.04062070496
4052.0,2.4611489948,8.98894742072
4053.0,1.78795170703,6.13294876007
4054.0,1.7228060088,2.19960074435
4055.0,2.01756251574,0.523345736698
4056.0,1.81631152131,2.5451640161
4057.0,0.722119956816,5.55361691966
4058.0,0.829097817289,0.743842271749
4059.0,1.44235720034,4.74785796893
4060.0,1.70473861707,0.602786054248
4061.0,1.84674638405,-0.663073263648
4062.0,2.49463188623,1.73209785892
4063.0,2.7892807634,0.609107105881
4064.0,2.90810830031,-0.733824057997
4065.0,1.47848047015,1.94166157474
4066.0,0.222572913024,-0.74268500235
4067.0,0.0439970852097,0.640584712916
4068.0,0.898847511297,4.25240869691
4069.0,0.862316428954,3.29311967801
4070.0,0.0506543137389,4.42619474387
4071.0,0.209935648253,5.42407384763
4072.0,0.287420157755,6.80811266585
4073.0,0.404492119911,8.04400425692
4074.0,0.13929484973,5.59397584778
4075.0,0.520860643301,7.33054942619
4076.0,0.304216096474,5.48132848722
4077.0,0.295027079203,5.7624755216
4078.0,0.205716878029,3.61296588952
4079.0,0.0168480120128,2.32078004476
4080.0,0.395269822386,-1.35925953489
4081.0,0.666070580718,0.215784736185
4082.0,0.80013495727,0.338162808778
4083.0,0.503921062766,0.478635252485
4084.0,0.338606117199,0.61830818734
4085.0,0.069642841749,-0.275520291742
4086.0,0.548318062957,-1.33735001599
4087.0,0.213980147303,5.08289582721
4088.0,0.805569090998,3.8699195532
4089.0,2.2185639082,1.90889429717
4090.0,2.28490365835,2.06822942324
4091.0,0.987356557484,1.63292280321
4092.0,0.483392431574,1.06090515721
4093.0,0.498285920847,-0.0298719826466
4094.0,0.898882731378,2.05735496889
4095.0,1.1373329759,0.861897122229
4096.0,0.558488694058,1.22452488031
4097.0,0.131056475668,-0.611725761043
4098.0,0.644928964565,0.944270038012
4099.0,0.598030031133,3.06474606497
4100.0,0.200569625595,3.34100968728
4101.0,1.36812249117,4.81029779102
4102.0,1.80732185865,7.70262648634
4103.0,2.33950353615,6.44041471599
4104.0,4.440261586,5.12833859074
4105.0,6.35825347632,7.60040329023
4106.0,4.2664120751,8.40363919501
4107.0,2.74967664681,6.33281220887
4108.0,1.6566199442,5.42349151434
4109.0,1.92418290692,5.90180894725
4110.0,2.17911021995,7.37454485164
4111.0,0.883223297995,5.12476378571
4112.0,1.79039533455,8.13076682461
4113.0,1.34830851968,6.56923657747
4114.0,1.79359243636,6.65011615319
4115.0,2.45306782438,5.13393529709
4116.0,0.0,7.20113374138
4117.0,0.0,7.95507048646
4118.0,0.0,11.0396833115
4119.0,2.25531752852,6.90587567472
4120.0,0.0,4.26164614258
4121.0,0.0,4.49134093692
4122.0,2.55375242988,7.27720489702
4123.0,3.79059472996,6.79604261672
4124.0,4.95321325562,5.25841732698
4125.0,2.47534879483,0.690965402913
4126.0,1.31344974676,2.51925069325
4127.0,0.642971085773,1.29987405832
4128.0,1.63199639152,1.57435451562
4129.0,2.53781363495,-0.562142222118
4130.0,2.9025447559,1.6061444628
4131.0,3.20641965402,1.06736335747
4132.0,2.26597774991,4.253478108
4133.0,1.56053225988,5.57684748847
4134.0,1.95518587681,1.47810975504
4135.0,2.46898180227,8.78852450077
4136.0,1.61936257252,6.80174824215
4137.0,2.50628552515,6.66924154572
4138.0,4.13682768027,11.223851803
4139.0,5.01824981912,7.33634822565
4140.0,5.38481019017,6.56204388675
4141.0,3.37980354202,7.30001037198
4142.0,5.34788441536,5.57020280909
4143.0,6.68478048321,9.82599813682
4144.0,5.84127282669,8.00640407686
4145.0,7.10935608887,3.43392188554
4146.0,5.12912968092,7.16059999026
4147.0,2.4810489726,5.0449728393
4148.0,3.86967840242,6.46995166973
4149.0,6.65899004493,0.343499602022
4150.0,5.32107405086,1.72114922985
4151.0,3.25491181542,2.16326960736
4152.0,2.40387243335,1.4831458839
4153.0,2.17131254467,3.50017049524
4154.0,3.71914326465,3.42571246261
4155.0,3.32969806936,4.33572777775
4156.0,2.38757002912,4.90069115544
4157.0,3.58019767624,3.15695883951
4158.0,4.13607567183,2.48665735995
4159.0,3.92420313897,4.54048154169
4160.0,2.46120101116,5.65183817213
4161.0,4.17147301231,5.59540498447
4162.0,2.87971196755,6.90232251135
4163.0,1.15489058917,10.5746733195
4164.0,2.23929932713,9.75262620084
4165.0,2.3675716822,7.154954744
4166.0,2.52364608052,13.1069655038
4167.0,2.32076459915,9.70921446502
4168.0,6.44871252894,10.8179782459
4169.0,4.95668454725,9.20301938923
4170.0,3.04372147802,5.71596492498
4171.0,2.28575062567,6.82618552215
4172.0,2.25914963532,7.00620081669
4173.0,2.04417378755,7.63176405127
4174.0,4.9669605618,11.9165463736
4175.0,4.47673574376,8.32612574691
4176.0,5.32085261397,5.15739844594
4177.0,5.10623124653,4.71889079273
4178.0,5.18709392814,4.98775489841
4179.0,4.37224046021,1.96190846784
4180.0,2.68678367962,7.17281743883
4181.0,2.31917698725,9.8225781604
4182.0,2.51297862905,10.9774975513
4183.0,2.45081009751,7.41019350787
4184.0,2.62201692607,6.58632911159
4185.0,1.67911328814,1.31451705284
4186.0,2.39873247218,1.73294261969
4187.0,1.9653751011,0.793481129345
4188.0,0.359278145935,0.206986743898
4189.0,1.36866051852,2.19999820236
4190.0,2.25876766825,5.65444035493
4191.0,4.21737305968,5.42280931246
4192.0,3.17951087377,1.90052034181
4193.0,2.45546363804,1.7494776466
4194.0,2.47503613112,1.35798575315
4195.0,2.31014030911,-0.116615909319
4196.0,1.0340404353,-1.52133492915
4197.0,0.00478129010622,-1.65494126322
4198.0,0.199816057622,-1.79808556327
4199.0,0.544030964168,-2.95932281926
4200.0,0.929863479447,-3.25816608261
4201.0,0.639110318257,-3.31677932092
4202.0,0.998930656721,-3.0116867229
4203.0,0.760934935879,-1.73402813294
4204.0,0.639603050286,-1.46777080354
4205.0,0.0,6.34526661331
4206.0,0.0,8.58915829064
4207.0,0.937103272999,-0.0398972549208
4208.0,0.964275904386,-1.80598423905
4209.0,0.705777356422,-0.0723502441743
4210.0,1.19219861306,0.546039545998
4211.0,0.768047218397,2.03147766819
4212.0,1.01130846086,0.136155856737
4213.0,0.368180389869,1.87163400709
4214.0,0.632577094474,0.273902323708
4215.0,1.36296832228,-2.09233869587
4216.0,1.36600354268,-2.80942143049
4217.0,1.64475796188,-0.484270095656
4218.0,1.67305306211,-1.33900709784
4219.0,1.65963436599,-0.81605204958
4220.0,1.63878875083,-1.13457132455
4221.0,1.12762431467,0.962853823833
4222.0,0.778184407859,2.42764141272
4223.0,1.345511405,0.00421600078552
4224.0,0.0,4.10521451236
4225.0,1.58730974879,-0.43408378005
4226.0,0.0,6.78658821168
4227.0,1.01388720071,0.381396898827
4228.0,0.243023044875,1.17263054566
4229.0,0.294560592088,1.31855919548
4230.0,0.270259146133,-2.64497959773
4231.0,0.758637760614,-1.38423864734
4232.0,0.570713162335,-1.32044421828
4233.0,0.634545895718,-1.45825918096
4234.0,0.414439366685,0.390186040627
4235.0,0.425145907557,0.068742493063
4236.0,0.176020137336,1.25555709008
4237.0,0.385778423216,2.69953844543
4238.0,0.238049645337,4.27078117951
4239.0,0.971215111813,1.5779697232
4240.0,1.19241502554,3.92249858418
4241.0,0.830538506717,3.0370507498
4242.0,0.113887192786,2.27330108392
4243.0,0.188824929913,1.35881631998
4244.0,0.256580185152,5.18202768485
4245.0,0.0506702574366,4.46870159119
4246.0,0.50440707464,5.5963936974
4247.0,0.851039175615,5.03055560193
4248.0,2.26909814175,8.38137153977
4249.0,0.0,9.66893949249
4250.0,2.81261973904,6.79659005102
4251.0,0.0,3.58977715206
4252.0,0.0,1.80659653164
4253.0,0.0,4.7767874727
4254.0,0.0,1.40309221962
4255.0,0.0,5.14360201616
4256.0,0.0,7.69798233678
4257.0,0.0,10.2231594201
4258.0,0.0,3.41415510794
4259.0,0.0,4.51854442784
4260.0,0.0,2.30162528504
4261.0,0.0,6.31135996633
4262.0,0.0,3.77872249121
4263.0,0.0,4.82343021222
4264.0,1.41001240362,6.28467126752
4265.0,0.0,9.4777997217
4266.0,0.0,9.59311992044
4267.0,0.727081333885,7.55390681885
4268.0,0.421675170278,7.69745421778
4269.0,0.712678644934,9.74232156858
4270.0,2.17953241807,8.51605934956
4271.0,0.185576223253,7.61558447889
4272.0,0.852030789137,6.43476000268
4273.0,0.417002962764,6.38459304865
4274.0,0.449796833787,5.2873820013
4275.0,0.263078470394,3.78554796584
4276.0,0.115822433421,1.07711558264
4277.0,0.542312613805,0.958538432101
4278.0,1.02207229273,4.04434393452
4279.0,0.171506734731,1.84220650262
4280.0,0.750690278383,3.30940994769
4281.0,0.938001980574,3.99895378451
4282.0,1.68965379138,-0.879365426955
4283.0,0.938063346059,0.291956263398
4284.0,1.78549752745,3.39980459925
4285.0,0.169458913291,0.946360791662
4286.0,0.109600987185,3.01812569439
4287.0,0.0835456601094,5.0204748872
4288.0,0.931498207829,5.71683060758
4289.0,1.34168717855,1.93157634628
4290.0,0.855159023671,4.42016743853
4291.0,1.70439315398,4.96381893632
4292.0,2.17497682317,5.34340576296
4293.0,1.66836478537,4.18924482903
4294.0,0.862421376221,3.88895705675
4295.0,1.12613113216,5.51011705864
4296.0,1.95274791687,3.55461760328
4297.0,2.28966479092,4.46490688292
4298.0,4.09082423566,2.62521631989
4299.0,2.28071317931,3.82530220122
4300.0,2.31943197584,4.77547369642
4301.0,3.27443448966,1.01891457364
4302.0,2.12651223348,-1.62271743219
4303.0,0.819798863772,-2.07279338031
4304.0,1.45472492131,-0.149420954203
4305.0,1.17153030583,3.60405878406
4306.0,0.0556611769463,3.71602813718
4307.0,0.733653274045,6.79300333128
4308.0,1.30253978422,6.75526051429
4309.0,0.0425107828708,6.60123469994
4310.0,0.424442869146,4.72491253984
4311.0,0.984180022665,4.89464044733
4312.0,0.0,5.47232548649
4313.0,0.0,5.49093261696
4314.0,0.0,5.70589039798
4315.0,0.0,4.86912882301
4316.0,1.71645051233,5.96935289508
4317.0,2.30393418982,6.62207440826
4318.0,1.65629646201,5.68384795385
4319.0,2.25026359364,6.03369649479
4320.0,0.0,5.52121917154
4321.0,0.0,4.35741465938
4322.0,0.589555835742,5.02869171789
4323.0,0.420365916817,3.34706653337
4324.0,0.508059182444,1.980827469
4325.0,0.210640716868,3.23579305263
4326.0,0.0,2.91623011536
4327.0,0.661713146282,6.5877498901
4328.0,0.373422456323,6.23400182615
4329.0,0.719415202783,3.47446839823
4330.0,1.04441306868,3.08661779932
4331.0,2.18685491039,2.64016590424
4332.0,0.471657360976,2.19674248964
4333.0,0.100157570192,0.525730725254
4334.0,0.0625063927228,-1.37337626152
4335.0,0.555859403998,-1.41160931115
4336.0,0.745279405457,1.71031474093
4337.0,0.991537873181,3.0325505059
4338.0,0.382498666244,5.38935170932
4339.0,0.351724532543,4.2602204009
4340.0,0.338886243395,4.84067345189
4341.0,0.0316242219328,0.659896566103
4342.0,0.811167376861,0.00157356624438
4343.0,0.855415084028,1.29901163629
4344.0,0.455664068369,5.67442499142
4345.0,0.645008695916,4.3313586156
4346.0,0.988683166323,4.31388514497
4347.0,1.12877743558,3.34804405225
4348.0,0.894921780888,0.498024172834
4349.0,0.238391650414,-1.30711899964
4350.0,0.682763832258,-0.40569324153
4351.0,2.14409769474,0.178892998561
4352.0,1.94603694213,0.902828573851
4353.0,1.38107307571,2.32078059366
4354.0,2.36521982263,2.24378228847
4355.0,3.23792371382,-0.115382149102
4356.0,2.68149355774,0.424791687135
4357.0,2.09742076154,-0.106558160158
4358.0,2.64926172691,-0.879335512901
4359.0,2.27454077578,0.224138885183
4360.0,2.1314226857,-1.90543819348
4361.0,0.943701157701,-1.87992333153
4362.0,0.305009399113,1.0356361463
4363.0,0.195623213528,0.427421719027
4364.0,0.186481848486,-0.841362450421
4365.0,0.552154257402,-0.50257101078
4366.0,1.15483314457,4.01029434236
4367.0,1.36916006163,4.48921572881
4368.0,0.618188163146,1.69547029316
4369.0,0.542787767154,5.95397668697
4370.0,2.08819105366,5.2967783986
4371.0,4.4850388015,6.9559638585
4372.0,6.51478863261,10.1639917452
4373.0,0.0,5.65979306859
4374.0,0.0,8.13582127797
4375.0,0.0,5.33781264689
4376.0,0.0,6.94753274393
4377.0,0.0,5.59625207226
4378.0,5.94623045726,7.27177145998
4379.0,7.09300493594,7.18102088723
4380.0,5.2572676669,4.6094184303
4381.0,4.57106833475,3.82271220326
4382.0,4.18477647408,2.28901183528
4383.0,2.12228023446,5.86533205491
4384.0,2.90970556023,4.54466535047
4385.0,2.36753083162,1.57785006022
4386.0,2.28322293618,1.81470274301
4387.0,2.28439646572,2.97705379855
4388.0,1.62007081578,-0.427703027614
4389.0,0.660442369315,-0.87813595162
4390.0,1.06274210369,-0.382175580126
4391.0,1.29577754405,1.56902163301
4392.0,0.996799010892,5.63861927879
4393.0,1.02131125496,6.64644869489
4394.0,0.991181257743,4.83800502637
4395.0,2.04672849889,7.21607060832
4396.0,1.54562709614,5.35443275896
4397.0,1.71622577113,4.17331207471
4398.0,0.0,4.09143742349
4399.0,1.3708732193,4.73547483407
4400.0,2.27990652321,1.69940653251
4401.0,0.0,6.03050373948
4402.0,0.0,6.11967900878
4403.0,0.0,5.39325629013
4404.0,0.0,7.96254938958
4405.0,4.2469086611,3.46683346656
4406.0,0.0,4.58016865925
4407.0,0.0,7.7652046939
4408.0,0.0,6.29585888981
4409.0,0.0,5.91858156602
4410.0,0.0,8.31822211301
4411.0,0.0,7.55360700978
4412.0,0.0,6.53304472322
4413.0,0.0,10.349052209
4414.0,3.00867738546,3.58356870983
4415.0,2.19678012802,4.21246572724
4416.0,0.0,3.80902176874
4417.0,0.735485398002,2.45065307384
4418.0,0.0,4.87349860625
4419.0,0.0,4.85923675574
4420.0,0.0,1.44421295065
4421.0,0.0,4.40770677712
4422.0,0.0,9.96844635239
4423.0,0.0,8.62119500457
4424.0,0.0,7.82231306783
4425.0,0.0,6.10632290854
4426.0,0.0,4.49523882726
4427.0,0.0,6.90446473569
4428.0,0.0,9.35264371397
4429.0,0.0,7.55417307316
4430.0,0.0,10.3136289599
4431.0,0.518532513548,1.2887592263
4432.0,0.224113338702,-1.50484342388
4433.0,0.0,10.5094305364
4434.0,0.517979470313,-0.0708552238739
4435.0,0.0,7.08482498497
4436.0,0.0,4.73735709482
4437.0,0.793577198128,-0.311622648691
4438.0,1.27215615326,-1.53703820591
4439.0,1.16117117132,1.16346108224
4440.0,1.07774260828,3.88764704024
4441.0,0.98994150952,-0.063759506537
4442.0,1.29449968113,-0.971885001002
4443.0,1.54415844827,2.37473020449
4444.0,1.5244661712,1.16965136386
4445.0,1.35096564586,2.88822389838
4446.0,1.49263048214,2.20712881098
4447.0,1.46696416043,3.17620914828
4448.0,0.990022239952,1.06980943976
4449.0,0.445625550119,0.0689409268431
4450.0,0.695428082492,3.72128484356
4451.0,0.327704268529,1.93779907346
4452.0,0.0,4.85993761441
4453.0,1.6472882937,2.87273128846
4454.0,0.0,7.42103234135
4455.0,0.0,4.66527510222
4456.0,0.0,4.19186234326
4457.0,0.0,6.02835739782
4458.0,0.0,2.97812544188
4459.0,0.0,4.39930178051
4460.0,1.30456939186,3.56767170598
4461.0,0.0,2.73995858394
4462.0,0.872979500504,2.56607685444
4463.0,0.643418185707,7.03729283653
4464.0,0.0,5.48046170996
4465.0,0.0,6.11463579654
4466.0,1.90430816026,5.67125262231
4467.0,2.0570481458,5.67928162543
4468.0,2.96606163937,6.79669097949
4469.0,4.45277957928,7.03060261428
4470.0,2.21629931057,4.40817148817
4471.0,2.02394354215,5.18007487459
4472.0,1.05315818795,5.86584738022
4473.0,1.55333935255,6.11781409217
4474.0,0.293826357622,5.04941286697
4475.0,0.470498118903,1.85339609625
4476.0,0.301954713228,1.02472615258
4477.0,0.308509492928,2.89561236864
4478.0,0.0,7.61195719273
4479.0,0.0,8.13014529425
4480.0,0.0,8.75312228168
4481.0,0.0,6.31912735385
4482.0,0.0,6.76828259277
4483.0,0.0107406519069,4.08895512944
4484.0,1.62869997201,2.84572136929
4485.0,0.0398502568408,3.77439151528
4486.0,0.458909890409,1.53177088869
4487.0,0.348472934566,0.0740545337716
4488.0,1.97343128177,-1.12254346982
4489.0,1.9775091195,-1.45333002196
4490.0,0.247751420226,0.577303746181
4491.0,0.0919765941249,-0.539083867727
4492.0,0.316707871065,3.43251347224
4493.0,1.84350142229,2.06517480609
4494.0,1.42445820232,1.9635068532
4495.0,3.38695595241,3.83385319807
4496.0,3.12476847249,3.09720595304
4497.0,3.35342007473,3.98959436142
4498.0,2.19798794,7.99063625878
4499.0,1.32796781009,8.6818069796
4500.0,1.24478173833,8.93063975099
4501.0,1.55737539555,12.483103989
4502.0,2.55865334529,15.6773914072
4503.0,2.63084138838,15.9872732357
4504.0,4.13185743548,16.9443073506
4505.0,4.822445039,21.7512362573
4506.0,4.48550199692,17.3425432863
4507.0,6.68076176787,13.2816935348
4508.0,4.91939825028,10.117498175
4509.0,2.65420279238,7.03771371904
4510.0,3.22515994401,2.47669847334
4511.0,4.6504610392,1.98875522785
4512.0,3.94746630527,6.3596495981
4513.0,3.89009591348,1.44030042284
4514.0,3.89835757895,-0.375239688581
4515.0,2.64010082786,-0.0896175611795
4516.0,3.80655600081,-1.68394211996
4517.0,4.92689786866,-2.17103071056
4518.0,3.28537164294,-1.0202066553
4519.0,0.0,13.5581605478
4520.0,2.99011374046,2.54100227506
4521.0,2.14640750704,6.6667794112
4522.0,0.0,7.17034077139
4523.0,4.33156903089,1.79338407696
4524.0,3.97641545133,3.90574355923
4525.0,3.21138501121,2.34824801211
4526.0,1.38984724103,6.22053104348
4527.0,1.74670475548,7.25515505842
4528.0,1.89456945359,7.55685233458
4529.0,1.89103751548,6.9642639274
4530.0,1.5856534366,6.45986365807
4531.0,2.20225739475,5.07479136605
4532.0,2.10048609432,4.72285629049
4533.0,0.0,4.79718923055
4534.0,1.83200900537,5.14894735349
4535.0,2.10804723393,11.2651377676
4536.0,1.90681292951,10.2199833064
4537.0,0.308655996006,6.68665684551
4538.0,1.00277602142,4.67739298484
4539.0,1.3500497424,5.42341547075
4540.0,0.859127583308,1.11583884643
4541.0,2.69483011136,2.88296310003
4542.0,2.10041555935,3.39672062262
4543.0,2.9995306537,4.13919678767
4544.0,4.88402715362,5.95689602165
4545.0,4.10407949364,7.56720064851
4546.0,5.21400664043,6.0850989135
4547.0,6.17763966406,3.68257557938
4548.0,6.59053892961,2.52580223067
4549.0,3.78657952027,4.73100148174
4550.0,5.22595802032,4.15416074994
4551.0,5.38627897324,5.0042201345
4552.0,6.90461447202,6.86849343577
4553.0,6.31620043525,7.19704373244
4554.0,5.74775230043,9.88251649567
4555.0,4.52164118709,11.3740183623
4556.0,5.86148770459,9.11715172042
4557.0,6.66453037879,4.40233366385
4558.0,5.8655444813,3.88372287802
4559.0,3.21535560506,5.58450787985
4560.0,2.77493278618,5.29953913718
4561.0,3.94319005872,5.03381892705
4562.0,4.20766682026,8.33113979689
4563.0,3.40533751099,6.12307060273
4564.0,5.27148472902,5.72810854558
4565.0,3.00713620279,6.31825874534
4566.0,1.99982679058,7.64445416244
4567.0,1.69742745694,7.27165029283
4568.0,0.644804776738,7.75570662653
4569.0,2.17262530341,10.2386798774
4570.0,2.11144371815,10.8877959054
4571.0,1.90195549099,10.5780345792
4572.0,1.98454838997,10.4326269966
4573.0,2.11747182607,8.33521279249
4574.0,2.51239747031,5.60361572388
4575.0,3.27505316405,2.57570340522
4576.0,0.906186884905,3.59410172385
4577.0,0.822401105709,0.0768485911286
4578.0,0.325298676324,1.03467527851
4579.0,0.288262928513,1.63484120178
4580.0,2.02248963527,-0.198020389174
4581.0,1.54169098959,-0.138319307157
4582.0,0.877633022207,-0.372391239605
4583.0,0.735340068516,0.327706172094
4584.0,1.98399311518,2.61898846553
4585.0,3.02248837241,2.52244266346
4586.0,2.45539214222,1.58567115088
4587.0,1.50829688535,1.13670435229
4588.0,2.04438088603,3.00671937183
4589.0,3.87037415042,3.63962829531
4590.0,3.07483342717,2.35532044613
4591.0,1.49851659992,3.5894794188
4592.0,0.727233014449,0.285671217227
4593.0,0.859999999077,5.0154792188
4594.0,0.604957644137,5.67103780566
4595.0,0.812490672441,3.08291946672
4596.0,0.596950878636,-0.313714567232
4597.0,0.850656855993,0.725473547901
4598.0,1.96362396802,-0.538356925705
4599.0,1.73868613443,-1.70471770351
4600.0,2.14162401015,-0.398659153794
4601.0,2.10676645918,-0.831620123891
4602.0,1.11171405109,-0.185334947715
4603.0,0.264365137204,-2.31168674838
4604.0,0.320562038483,-2.98665351993
4605.0,0.0779468852873,-0.452329524004
4606.0,0.790256200503,-1.92512939805
4607.0,0.341579988964,1.49075839729
4608.0,0.335253542483,3.01282931246
4609.0,0.990007391757,6.11583871216
4610.0,0.364995920985,5.07740576816
4611.0,2.42132891647,5.63329458651
4612.0,4.69969170395,8.7389221396
4613.0,6.1564797277,7.31989356358
4614.0,5.09302894034,5.24997051617
4615.0,5.60909686677,7.78791335498
4616.0,5.39288072734,5.23041283293
4617.0,5.2215770046,7.37244508843
4618.0,4.43247650926,8.04407306992
4619.0,2.96871243931,8.35254703514
4620.0,2.59905717347,6.11077818694
4621.0,2.58388017468,8.31724238941
4622.0,1.89388513284,7.68888635992
4623.0,1.9138647588,11.6087424408
4624.0,3.40932426798,8.75179701557
4625.0,5.0997062841,6.64123188368
4626.0,6.66235306113,7.95032372223
4627.0,6.76205223779,8.70115928814
4628.0,5.03948485487,3.97270180739
4629.0,4.29828568913,5.08179964373
4630.0,4.6133250715,8.1283886954
4631.0,4.95311987529,6.27372330732
4632.0,6.91692556049,3.85257929263
4633.0,6.59574728945,3.8965887068
4634.0,0.0,6.33754460705
4635.0,6.75930496161,5.52598376422
4636.0,0.0,7.14239801489
4637.0,4.28270002806,5.22283576309
4638.0,5.89260636271,6.10256674609
4639.0,6.69789649152,7.17160150584
4640.0,6.81196239556,6.58848550284
4641.0,6.70418446085,2.61585570794
4642.0,6.35892054616,0.467185880279
4643.0,5.3724328878,1.93843190523
4644.0,6.02883313882,-0.0395547656895
4645.0,5.72129575302,3.87876471846
4646.0,0.0,7.4742820169
4647.0,0.0,7.21853226218
4648.0,5.13137656162,4.7435164676
4649.0,3.15497427716,5.20813654373
4650.0,0.932374973736,0.451749332905
4651.0,0.129168086131,-0.184922666623
4652.0,0.139329317652,2.93351818184
4653.0,1.1084597276,7.77252097397
4654.0,2.03796773333,0.83986015941
4655.0,4.21644937337,0.411570447784
4656.0,1.9158099498,3.20476723063
4657.0,1.5568686418,7.53708870402
4658.0,0.0,3.59569310696
4659.0,0.0,4.7680421785
4660.0,0.0,2.65530161295
4661.0,1.91552064934,6.44827987251
4662.0,3.24235059876,2.90339045883
4663.0,0.883649546459,5.61434713629
4664.0,0.676019503572,3.66407671303
4665.0,0.135106415074,7.29015089142
4666.0,0.102733523255,8.55737527935
4667.0,1.61655768062,8.19691159448
4668.0,1.88227680902,7.07171930885
4669.0,4.63810559043,6.69879196744
4670.0,5.31284226557,8.44355669615
4671.0,6.73875337109,5.79705788104
4672.0,6.32290129297,4.04335508282
4673.0,4.53512258188,-0.027894861887
4674.0,3.09684185696,0.564346179326
4675.0,1.93383463411,0.559489653853
4676.0,1.6149831354,2.07577684186
4677.0,1.91654631102,4.58164558929
4678.0,2.01496841247,2.58549975105
4679.0,1.54201101219,0.70833258823
4680.0,0.975849618534,3.02362142478
4681.0,0.567360352633,1.03750265457
4682.0,2.03395672971,0.240706746242
4683.0,1.24619249977,0.337146490174
4684.0,1.36334953474,1.30776315156
4685.0,2.57451224058,-0.111233228464
4686.0,0.0,1.50226231697
4687.0,0.0,4.11757043655
4688.0,0.0,1.88821355491
4689.0,0.0,7.62572857573
4690.0,0.0,6.57756738103
4691.0,0.0,4.8375309142
4692.0,0.0,4.03462521656
4693.0,0.0,5.32950189165
4694.0,0.0,1.24074040667
4695.0,0.0,2.77775698956
4696.0,0.0,3.75722858859
4697.0,0.0,5.94141107974
4698.0,0.0,9.14213594566
4699.0,0.0,8.19587095986
4700.0,0.0,5.86725186107
4701.0,0.0,4.80024895284
4702.0,0.0,1.67830123189
4703.0,0.0,5.78446481664
4704.0,0.0,3.17601633129
4705.0,3.10747855011,1.54693047531
4706.0,2.13992703746,3.07390209753
4707.0,2.03565583658,2.21826864826
4708.0,1.93223655797,3.86290092967
4709.0,2.06991631451,8.20707272101
4710.0,4.20803609697,9.97747952966
4711.0,4.71589378041,15.0133344092
4712.0,6.72783149826,15.5631266672
4713.0,7.26006034174,13.6058418768
4714.0,6.91328980986,10.6182177635
4715.0,6.38536867022,7.97188142207
4716.0,0.0,4.52359016212
4717.0,0.0,1.74816808392
4718.0,0.0,3.25130208831
4719.0,0.0,5.10963758079
4720.0,0.0,2.77675082541
4721.0,6.27871226809,8.48982951258
4722.0,5.44761508941,5.28590536366
4723.0,4.94969690322,6.09184138877
4724.0,3.95189589906,7.87414602409
4725.0,4.58322338378,7.88317095128
4726.0,5.06687871618,6.41174453247
4727.0,2.63246612878,4.79825071843
4728.0,1.85729914442,8.0318297302
4729.0,1.36275795458,8.65661349933
4730.0,3.58998371166,8.61790276098
4731.0,5.12867375724,8.82139930141
4732.0,6.32181711602,5.74487372497
4733.0,6.7046854836,4.84011577189
4734.0,6.30712074723,0.370377113718
4735.0,5.48086302136,1.07551586956
4736.0,3.62188506498,0.24561967577
4737.0,3.34931502767,6.45454977456
4738.0,2.55205206634,0.336905314591
4739.0,2.84843022484,6.06025214985
4740.0,2.49678239885,5.6533656961
4741.0,2.51773566432,5.90192552913
4742.0,2.33620329434,11.1908096686
4743.0,2.69266466523,5.64581073265
4744.0,0.0,3.21801213221
4745.0,0.0,2.38237990194
4746.0,0.0,3.82184556718
4747.0,0.0,6.84109494863
4748.0,0.0,5.66112372833
4749.0,0.0,6.36422320262
4750.0,2.01642619451,5.41536202679
4751.0,3.69468666205,2.29883268887
4752.0,2.20577436953,7.19420161618
4753.0,3.38914611799,5.37798461374
4754.0,4.1783661238,5.95794770644
4755.0,1.92968709701,5.31848348678
4756.0,0.735235518804,2.60230156933
4757.0,1.81979683437,5.47009661276
4758.0,2.15777093729,4.99328474797
4759.0,2.05114591432,8.30826307805
4760.0,4.33196401967,7.316126532
4761.0,6.33045377281,13.398905401
4762.0,6.71004607341,6.55152368329
4763.0,0.0,8.35561244622
4764.0,0.0,10.6461550897
4765.0,0.0,3.82902139019
4766.0,0.0,3.44778133249
4767.0,0.0,1.87314288461
4768.0,0.0,4.67278939973
4769.0,0.0,2.84916435145
4770.0,0.0,0.914759103414
4771.0,0.0,0.310582420616
4772.0,5.84768849152,7.30319612653
4773.0,4.35538750333,10.3413044138
4774.0,4.46375415949,10.4072883293
4775.0,4.5017478635,12.1336670422
